rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
65000700,1680,4442,2017-05-15 08:37:00 UTC,376,"Millbank Tower, Pimlico",2017-05-15 08:09:00 UTC,650,"St. Mark's Road, North Kensington"
65000701,3000,9498,2017-05-15 08:59:00 UTC,551,"Montgomery Square, Canary Wharf",2017-05-15 08:09:00 UTC,294,"St. George's Square, Pimlico"
65000702,720,3636,2017-05-15 08:21:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 08:09:00 UTC,14,"Belgrove Street , King's Cross"
65000703,240,6337,2017-05-15 08:13:00 UTC,772,"Binfield Road, Stockwell",2017-05-15 08:09:00 UTC,624,"Courland Grove, Wandsworth Road"
65000704,240,6762,2017-05-15 08:13:00 UTC,101,"Queen Street 1, Bank",2017-05-15 08:09:00 UTC,55,"Finsbury Circus, Liverpool Street"
65000705,1560,5724,2017-05-15 08:35:00 UTC,104,"Crosswall, Tower",2017-05-15 08:09:00 UTC,214,"Endsleigh Gardens, Euston"
65000706,840,10716,2017-05-15 08:23:00 UTC,66,"Holborn Circus, Holborn",2017-05-15 08:09:00 UTC,56,"Paddington Street, Marylebone"
65000707,900,9279,2017-05-15 08:24:00 UTC,541,"Green Park Station, Mayfair",2017-05-15 08:09:00 UTC,279,"North Wharf Road, Paddington"
65000708,1020,1981,2017-05-15 08:26:00 UTC,594,"Kingsway Southbound, Strand",2017-05-15 08:09:00 UTC,440,"Kennington Oval, Oval"
65000709,300,3139,2017-05-15 08:14:00 UTC,622,"Lansdowne Road, Ladbroke Grove",2017-05-15 08:09:00 UTC,742,"Blenheim Crescent, Ladbroke Grove"
65000710,540,7815,2017-05-15 08:18:00 UTC,546,"New Fetter Lane, Holborn",2017-05-15 08:09:00 UTC,326,"Graham Street, Angel"
65000711,900,11128,2017-05-15 08:24:00 UTC,53,"Grafton Street, Mayfair",2017-05-15 08:09:00 UTC,649,"World's End Place, West Chelsea"
65000712,480,2344,2017-05-15 08:17:00 UTC,719,"Victoria Park Road, Hackney Central",2017-05-15 08:09:00 UTC,692,"Cadogan Close, Victoria Park"
65000713,900,9353,2017-05-15 08:24:00 UTC,28,"Bolsover Street, Fitzrovia",2017-05-15 08:09:00 UTC,329,"Prince Albert Road, The Regent's Park"
65000715,840,10325,2017-05-15 08:23:00 UTC,159,"Great Marlborough Street, Soho",2017-05-15 08:09:00 UTC,135,"Clerkenwell Green, Clerkenwell"
65000716,660,8462,2017-05-15 08:20:00 UTC,594,"Kingsway Southbound, Strand",2017-05-15 08:09:00 UTC,275,"Barbican Centre, Barbican"
65000717,1140,7559,2017-05-15 08:28:00 UTC,17,"Hatton Wall, Holborn",2017-05-15 08:09:00 UTC,321,"Bermondsey Street, Bermondsey"
65000718,960,13282,2017-05-15 08:25:00 UTC,217,"Wormwood Street, Liverpool Street",2017-05-15 08:09:00 UTC,374,"Waterloo Station 1, Waterloo"
65000720,240,7858,2017-05-15 08:13:00 UTC,99,"Old Quebec Street, Marylebone",2017-05-15 08:09:00 UTC,605,"Seymour Place, Marylebone"
65000721,900,10342,2017-05-15 08:24:00 UTC,54,"Golden Lane, Barbican",2017-05-15 08:09:00 UTC,154,"Waterloo Station 3, Waterloo"
65000722,900,14583,2017-05-15 08:24:00 UTC,751,"Newton Street, Covent Garden",2017-05-15 08:09:00 UTC,177,"Ashley Place, Victoria"
65000723,960,2407,2017-05-15 08:25:00 UTC,522,"Clinton Road, Mile End",2017-05-15 08:09:00 UTC,784,"East Village, Queen Elizabeth Olympic Park"
65000724,240,11915,2017-05-15 08:13:00 UTC,566,"Westfield Ariel Way, White City",2017-05-15 08:09:00 UTC,527,"Hansard Mews, Holland Park"
65000725,900,9822,2017-05-15 08:25:00 UTC,110,"Wellington Road, St. John's Wood",2017-05-15 08:10:00 UTC,584,"Ilchester Gardens, Bayswater"
65000726,360,11157,2017-05-15 08:15:00 UTC,812,"Here East North, Queen Elizabeth Olympic Park",2017-05-15 08:09:00 UTC,784,"East Village, Queen Elizabeth Olympic Park"
65000727,540,9586,2017-05-15 08:19:00 UTC,354,"Northumberland Avenue, Strand",2017-05-15 08:10:00 UTC,381,"Charlotte Street, Fitzrovia"
65000728,840,12336,2017-05-15 08:23:00 UTC,572,"Greenland Road, Camden Town",2017-05-15 08:09:00 UTC,114,"Park Road (Baker Street), The Regent's Park"
65000729,540,10621,2017-05-15 08:19:00 UTC,206,"New Road 1 , Whitechapel",2017-05-15 08:10:00 UTC,452,"St. Katharine's Way, Tower"
65000730,300,11549,2017-05-15 08:15:00 UTC,77,"Russell Square Station, Bloomsbury",2017-05-15 08:10:00 UTC,65,"Gower Place , Euston"
65000732,960,14555,2017-05-15 08:26:00 UTC,275,"Barbican Centre, Barbican",2017-05-15 08:10:00 UTC,374,"Waterloo Station 1, Waterloo"
65000733,540,568,2017-05-15 08:19:00 UTC,440,"Kennington Oval, Oval",2017-05-15 08:10:00 UTC,272,"Baylis Road, Waterloo"
65000734,1740,3819,2017-05-15 08:39:00 UTC,793,"Cromer Street, Bloomsbury",2017-05-15 08:10:00 UTC,223,"Rodney Road , Walworth"
65000735,840,14436,2017-05-15 08:24:00 UTC,254,"Chadwell Street, Angel",2017-05-15 08:10:00 UTC,553,"Regent's Row , Haggerston"
65000736,720,5884,2017-05-15 08:22:00 UTC,759,"Broadley Terrace, Marylebone",2017-05-15 08:10:00 UTC,584,"Ilchester Gardens, Bayswater"
65000737,300,3456,2017-05-15 08:15:00 UTC,130,"Tower Gardens , Tower",2017-05-15 08:10:00 UTC,278,"Tooley Street, Bermondsey"
65000738,480,12004,2017-05-15 08:18:00 UTC,3,"Christopher Street, Liverpool Street",2017-05-15 08:10:00 UTC,264,"Tysoe Street, Clerkenwell"
65000739,1260,4033,2017-05-15 08:31:00 UTC,646,"Buckingham Gate, Westminster",2017-05-15 08:10:00 UTC,321,"Bermondsey Street, Bermondsey"
65000740,1020,8068,2017-05-15 08:27:00 UTC,506,"Bell Lane, Liverpool Street",2017-05-15 08:10:00 UTC,470,"Mostyn Grove, Bow"
65000741,1680,14698,2017-05-15 08:38:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 08:10:00 UTC,774,"Hurlingham Park, Parsons Green"
65000742,1320,531,2017-05-15 08:32:00 UTC,56,"Paddington Street, Marylebone",2017-05-15 08:10:00 UTC,14,"Belgrove Street , King's Cross"
65000744,420,2958,2017-05-15 08:17:00 UTC,109,"Soho Square , Soho",2017-05-15 08:10:00 UTC,81,"Great Titchfield Street, Fitzrovia"
65000745,540,4506,2017-05-15 08:19:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 08:10:00 UTC,269,"Empire Square, The Borough"
65000747,780,12721,2017-05-15 08:23:00 UTC,187,"Queen's Gate (South), South Kensington",2017-05-15 08:10:00 UTC,618,"Eel Brook Common, Walham Green"
65000748,1380,7875,2017-05-15 08:33:00 UTC,230,"Poured Lines, Bankside",2017-05-15 08:10:00 UTC,114,"Park Road (Baker Street), The Regent's Park"
65000749,300,233,2017-05-15 08:15:00 UTC,3,"Christopher Street, Liverpool Street",2017-05-15 08:10:00 UTC,203,"West Smithfield Rotunda, Farringdon"
65000750,1020,13945,2017-05-15 08:27:00 UTC,122,"Norton Folgate, Liverpool Street",2017-05-15 08:10:00 UTC,154,"Waterloo Station 3, Waterloo"
65000751,1020,11825,2017-05-15 08:27:00 UTC,287,"Bedford Way, Bloomsbury",2017-05-15 08:10:00 UTC,47,"Warwick Avenue Station, Maida Vale"
65000752,1140,13886,2017-05-15 08:29:00 UTC,382,"Farm Street, Mayfair",2017-05-15 08:10:00 UTC,151,"Chepstow Villas, Notting Hill"
65000753,660,8669,2017-05-15 08:21:00 UTC,199,"Great Tower Street, Monument",2017-05-15 08:10:00 UTC,645,"Great Suffolk Street, The Borough"
65000754,300,12876,2017-05-15 08:15:00 UTC,813,"New Spring Gardens Walk, Vauxhall",2017-05-15 08:10:00 UTC,440,"Kennington Oval, Oval"
65000755,960,274,2017-05-15 08:26:00 UTC,125,"Borough High Street, The Borough",2017-05-15 08:10:00 UTC,511,"Sutton Street, Shadwell"
65000756,600,13430,2017-05-15 08:20:00 UTC,65,"Gower Place , Euston",2017-05-15 08:10:00 UTC,93,"Cloudesley Road, Angel"
65000757,1440,2773,2017-05-15 08:34:00 UTC,318,"Sackville Street, Mayfair",2017-05-15 08:10:00 UTC,282,"Royal London Hospital, Whitechapel"
65000758,1080,14372,2017-05-15 08:28:00 UTC,711,"Everington Street, Fulham",2017-05-15 08:10:00 UTC,689,"Spanish Road, Clapham Junction"
65000760,960,1056,2017-05-15 08:26:00 UTC,122,"Norton Folgate, Liverpool Street",2017-05-15 08:10:00 UTC,763,"Mile End Park Leisure Centre, Mile End"
65000761,1140,12960,2017-05-15 08:29:00 UTC,405,"Gloucester Road Station, South Kensington",2017-05-15 08:10:00 UTC,605,"Seymour Place, Marylebone"
65000762,1440,6600,2017-05-15 08:34:00 UTC,393,"Snow Hill, Farringdon",2017-05-15 08:10:00 UTC,395,"Cadogan Gardens, Chelsea"
65000763,480,4305,2017-05-15 08:18:00 UTC,795,"Melton Street, Euston",2017-05-15 08:10:00 UTC,358,"High Holborn , Covent Garden"
65000764,360,7020,2017-05-15 08:16:00 UTC,115,"Braham Street, Aldgate",2017-05-15 08:10:00 UTC,451,"Hermitage Court, Wapping"
65000765,360,8699,2017-05-15 08:16:00 UTC,817,"Riverlight South, Nine Elms",2017-05-15 08:10:00 UTC,624,"Courland Grove, Wandsworth Road"
65000766,360,4278,2017-05-15 08:16:00 UTC,498,"Bow Road Station, Bow",2017-05-15 08:10:00 UTC,721,"Wendon Street, Old Ford"
65000767,1320,14419,2017-05-15 08:32:00 UTC,180,"North Audley Street, Mayfair",2017-05-15 08:10:00 UTC,650,"St. Mark's Road, North Kensington"
65000768,1140,1502,2017-05-15 08:29:00 UTC,126,"Museum of London, Barbican",2017-05-15 08:10:00 UTC,298,"Curlew Street, Shad Thames"
65000769,720,2986,2017-05-15 08:22:00 UTC,66,"Holborn Circus, Holborn",2017-05-15 08:10:00 UTC,115,"Braham Street, Aldgate"
65000771,780,2618,2017-05-15 08:23:00 UTC,770,"Gwendwr Road, West Kensington",2017-05-15 08:10:00 UTC,404,"Palace Gate, Kensington Gardens"
65000772,900,6729,2017-05-15 08:25:00 UTC,48,"Godliman Street, St. Paul's",2017-05-15 08:10:00 UTC,697,"Charlotte Terrace, Angel"
65000773,1560,13952,2017-05-15 08:36:00 UTC,169,"Porchester Place, Paddington",2017-05-15 08:10:00 UTC,657,"Blythe Road West, Shepherd's Bush"
65000774,1080,7843,2017-05-15 08:28:00 UTC,551,"Montgomery Square, Canary Wharf",2017-05-15 08:10:00 UTC,488,"Reardon Street, Wapping"
65000775,540,9464,2017-05-15 08:19:00 UTC,48,"Godliman Street, St. Paul's",2017-05-15 08:10:00 UTC,154,"Waterloo Station 3, Waterloo"
65000776,1440,7417,2017-05-15 08:34:00 UTC,27,"Bouverie Street, Temple",2017-05-15 08:10:00 UTC,676,"Hartington Road, Stockwell"
65000777,480,1631,2017-05-15 08:18:00 UTC,53,"Grafton Street, Mayfair",2017-05-15 08:10:00 UTC,341,"Craven Street, Strand"
65000778,600,4555,2017-05-15 08:20:00 UTC,47,"Warwick Avenue Station, Maida Vale",2017-05-15 08:10:00 UTC,329,"Prince Albert Road, The Regent's Park"
65000779,300,827,2017-05-15 08:16:00 UTC,122,"Norton Folgate, Liverpool Street",2017-05-15 08:11:00 UTC,479,"Pott Street, Bethnal Green"
65000780,540,7563,2017-05-15 08:19:00 UTC,73,"Old Street Station, St. Luke's",2017-05-15 08:10:00 UTC,445,"Cheshire Street, Bethnal Green"
65000781,540,14285,2017-05-15 08:19:00 UTC,320,"Queen Mother Sports Centre, Victoria",2017-05-15 08:10:00 UTC,229,"Whitehall Place, Strand"
65000782,480,14636,2017-05-15 08:18:00 UTC,55,"Finsbury Circus, Liverpool Street",2017-05-15 08:10:00 UTC,253,"Shoreditch Park, Hoxton"
65000784,600,10085,2017-05-15 08:20:00 UTC,392,"Imperial College, Knightsbridge",2017-05-15 08:10:00 UTC,37,"Penywern Road, Earl's Court"
65000785,1020,5681,2017-05-15 08:27:00 UTC,64,"William IV Street, Strand",2017-05-15 08:10:00 UTC,794,"Lansdowne Way Bus Garage, Stockwell"
65000786,420,6513,2017-05-15 08:18:00 UTC,22,"Northington Street , Holborn",2017-05-15 08:11:00 UTC,214,"Endsleigh Gardens, Euston"
65000787,1320,12704,2017-05-15 08:33:00 UTC,651,"Thorndike Close, West Chelsea",2017-05-15 08:11:00 UTC,650,"St. Mark's Road, North Kensington"
65000788,360,608,2017-05-15 08:17:00 UTC,307,"Black Lion Gate, Kensington Gardens",2017-05-15 08:11:00 UTC,165,"Orsett Terrace, Bayswater"
65000789,1140,10554,2017-05-15 08:30:00 UTC,509,"Fore Street, Guildhall",2017-05-15 08:11:00 UTC,426,"Vincent Street, Pimlico"
65000790,900,10606,2017-05-15 08:26:00 UTC,400,"George Street, Marylebone",2017-05-15 08:11:00 UTC,354,"Northumberland Avenue, Strand"
65000791,960,14866,2017-05-15 08:27:00 UTC,215,"Moorfields, Moorgate",2017-05-15 08:11:00 UTC,154,"Waterloo Station 3, Waterloo"
65000792,480,1200,2017-05-15 08:19:00 UTC,436,"Red Lion Street, Holborn",2017-05-15 08:11:00 UTC,154,"Waterloo Station 3, Waterloo"
65000793,900,2871,2017-05-15 08:26:00 UTC,236,"Fashion Street, Whitechapel",2017-05-15 08:11:00 UTC,484,"Bromley High Street, Bow"
65000794,840,5968,2017-05-15 08:25:00 UTC,191,"Hyde Park Corner, Hyde Park",2017-05-15 08:11:00 UTC,157,"Wright's Lane, Kensington"
65000795,1080,376,2017-05-15 08:29:00 UTC,66,"Holborn Circus, Holborn",2017-05-15 08:11:00 UTC,321,"Bermondsey Street, Bermondsey"
65000796,1080,8542,2017-05-15 08:29:00 UTC,671,"Parsons Green Station, Parsons Green",2017-05-15 08:11:00 UTC,685,"Osiers Road, Wandsworth"
65000797,120,5851,2017-05-15 08:13:00 UTC,201,"Dorset Square, Marylebone",2017-05-15 08:11:00 UTC,759,"Broadley Terrace, Marylebone"
65000798,540,13978,2017-05-15 08:20:00 UTC,87,"Devonshire Square, Liverpool Street",2017-05-15 08:11:00 UTC,46,"Nesham Street, Wapping"
65000799,780,1538,2017-05-15 08:24:00 UTC,95,"Aldersgate Street, Barbican",2017-05-15 08:11:00 UTC,361,"Waterloo Station 2, Waterloo"
65000800,960,908,2017-05-15 08:27:00 UTC,217,"Wormwood Street, Liverpool Street",2017-05-15 08:11:00 UTC,361,"Waterloo Station 2, Waterloo"
65000801,720,3863,2017-05-15 08:23:00 UTC,229,"Whitehall Place, Strand",2017-05-15 08:11:00 UTC,148,"Tachbrook Street, Victoria"
65000802,360,10115,2017-05-15 08:17:00 UTC,48,"Godliman Street, St. Paul's",2017-05-15 08:11:00 UTC,240,"Colombo Street, Southwark"
65000803,420,10972,2017-05-15 08:18:00 UTC,646,"Buckingham Gate, Westminster",2017-05-15 08:11:00 UTC,229,"Whitehall Place, Strand"
65000804,1080,2847,2017-05-15 08:29:00 UTC,423,"Eaton Square (South), Belgravia",2017-05-15 08:11:00 UTC,656,"Broomhouse Lane, Parsons Green"
65000806,1260,9214,2017-05-15 08:32:00 UTC,177,"Ashley Place, Victoria",2017-05-15 08:11:00 UTC,142,"West Cromwell Road, Earl's Court"
65000807,1020,4494,2017-05-15 08:28:00 UTC,13,"Scala Street, Fitzrovia",2017-05-15 08:11:00 UTC,154,"Waterloo Station 3, Waterloo"
65000808,1680,7586,2017-05-15 08:39:00 UTC,762,"Storey's Gate, Westminster",2017-05-15 08:11:00 UTC,698,"Shoreditch Court, Haggerston"
65000809,1500,13850,2017-05-15 08:36:00 UTC,341,"Craven Street, Strand",2017-05-15 08:11:00 UTC,225,"Notting Hill Gate Station, Notting Hill"
65000810,1200,12137,2017-05-15 08:31:00 UTC,108,"Abbey Orchard Street, Westminster",2017-05-15 08:11:00 UTC,433,"Wren Street, Holborn"
65000811,780,5672,2017-05-15 08:24:00 UTC,199,"Great Tower Street, Monument",2017-05-15 08:11:00 UTC,154,"Waterloo Station 3, Waterloo"
65000812,960,7126,2017-05-15 08:27:00 UTC,32,"Leonard Circus , Shoreditch",2017-05-15 08:11:00 UTC,522,"Clinton Road, Mile End"
65000813,540,9634,2017-05-15 08:20:00 UTC,732,"Duke Street Hill, London Bridge",2017-05-15 08:11:00 UTC,202,"Leman Street, Aldgate"
65000814,960,3419,2017-05-15 08:27:00 UTC,432,"Exhibition Road Museums, South Kensington",2017-05-15 08:11:00 UTC,701,"Vicarage Crescent, Battersea"
65000815,1020,6652,2017-05-15 08:28:00 UTC,231,"Queen's Gate (Central), South Kensington",2017-05-15 08:11:00 UTC,735,"Grant Road East, Clapham Junction"
65000816,1200,4901,2017-05-15 08:31:00 UTC,313,"Wells Street, Fitzrovia",2017-05-15 08:11:00 UTC,584,"Ilchester Gardens, Bayswater"
65000817,960,8966,2017-05-15 08:27:00 UTC,400,"George Street, Marylebone",2017-05-15 08:11:00 UTC,14,"Belgrove Street , King's Cross"
65000818,900,12822,2017-05-15 08:26:00 UTC,126,"Museum of London, Barbican",2017-05-15 08:11:00 UTC,361,"Waterloo Station 2, Waterloo"
65000819,720,13581,2017-05-15 08:23:00 UTC,427,"Cheapside, Bank",2017-05-15 08:11:00 UTC,326,"Graham Street, Angel"
65000820,660,3577,2017-05-15 08:23:00 UTC,785,"Aquatic Centre, Queen Elizabeth Olympic Park",2017-05-15 08:12:00 UTC,787,"Timber Lodge, Queen Elizabeth Olympic Park"
65000821,660,214,2017-05-15 08:22:00 UTC,647,"Richmond Way, Shepherd's Bush",2017-05-15 08:11:00 UTC,740,"Sirdar Road, Avondale"
65000822,1320,8480,2017-05-15 08:33:00 UTC,564,"Somerset House, Strand",2017-05-15 08:11:00 UTC,480,"Flamborough Street, Limehouse"
65000823,660,11247,2017-05-15 08:22:00 UTC,345,"Flood Street, Chelsea",2017-05-15 08:11:00 UTC,243,"Gloucester Street, Pimlico"
65000824,600,7871,2017-05-15 08:21:00 UTC,436,"Red Lion Street, Holborn",2017-05-15 08:11:00 UTC,341,"Craven Street, Strand"
65000825,1380,1863,2017-05-15 08:34:00 UTC,440,"Kennington Oval, Oval",2017-05-15 08:11:00 UTC,230,"Poured Lines, Bankside"
65000826,720,5933,2017-05-15 08:23:00 UTC,3,"Christopher Street, Liverpool Street",2017-05-15 08:11:00 UTC,254,"Chadwell Street, Angel"
65000827,420,2806,2017-05-15 08:19:00 UTC,217,"Wormwood Street, Liverpool Street",2017-05-15 08:12:00 UTC,46,"Nesham Street, Wapping"
65000828,1320,9970,2017-05-15 08:34:00 UTC,799,"Kings Gate House, Westminster",2017-05-15 08:12:00 UTC,635,"Greyhound Road, Hammersmith"
65000829,420,1265,2017-05-15 08:19:00 UTC,810,"Tate Modern, Bankside",2017-05-15 08:12:00 UTC,374,"Waterloo Station 1, Waterloo"
65000830,720,10179,2017-05-15 08:24:00 UTC,172,"Sumner Place, South Kensington",2017-05-15 08:12:00 UTC,597,"Fulham Park Road, Fulham"
65000831,1620,11234,2017-05-15 08:39:00 UTC,75,"Torrens Street, Angel",2017-05-15 08:12:00 UTC,495,"Bow Church Station, Bow"
65000832,720,12356,2017-05-15 08:24:00 UTC,388,"Southampton Street, Strand",2017-05-15 08:12:00 UTC,242,"Beaumont Street, Marylebone"
65000833,540,10012,2017-05-15 08:21:00 UTC,780,"Imperial Wharf Station, Sands End",2017-05-15 08:12:00 UTC,607,"Putney Bridge Station, Fulham"
65000834,240,27,2017-05-15 08:16:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 08:12:00 UTC,254,"Chadwell Street, Angel"
65000835,1320,13992,2017-05-15 08:34:00 UTC,202,"Leman Street, Aldgate",2017-05-15 08:12:00 UTC,361,"Waterloo Station 2, Waterloo"
65000836,300,8970,2017-05-15 08:17:00 UTC,428,"Exhibition Road, Knightsbridge",2017-05-15 08:12:00 UTC,155,"Lexham Gardens, Kensington"
65000837,1380,5796,2017-05-15 08:35:00 UTC,803,"Southwark Street, Bankside",2017-05-15 08:12:00 UTC,653,"Simpson Street, Clapham Junction"
65000838,1980,6690,2017-05-15 08:45:00 UTC,107,"Finsbury Leisure Centre, St. Luke's",2017-05-15 08:12:00 UTC,85,"Tanner Street, Bermondsey"
65000839,1440,9642,2017-05-15 08:36:00 UTC,596,"Parson's Green , Parson's Green",2017-05-15 08:12:00 UTC,696,"Charing Cross Hospital, Hammersmith"
65000840,600,12833,2017-05-15 08:22:00 UTC,221,"Horseferry Road, Westminster",2017-05-15 08:12:00 UTC,341,"Craven Street, Strand"
65000841,1020,8284,2017-05-15 08:29:00 UTC,54,"Golden Lane, Barbican",2017-05-15 08:12:00 UTC,361,"Waterloo Station 2, Waterloo"
65000842,1680,1307,2017-05-15 08:40:00 UTC,654,"Ashmole Estate, Oval",2017-05-15 08:12:00 UTC,433,"Wren Street, Holborn"
65000843,720,5817,2017-05-15 08:24:00 UTC,22,"Northington Street , Holborn",2017-05-15 08:12:00 UTC,362,"Royal College Street, Camden Town"
65000844,1320,7649,2017-05-15 08:34:00 UTC,223,"Rodney Road , Walworth",2017-05-15 08:12:00 UTC,533,"Wellington Row, Bethnal Green"
65000845,1380,12729,2017-05-15 08:35:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 08:12:00 UTC,255,"Clifton Road, Maida Vale"
65000847,1020,9389,2017-05-15 08:29:00 UTC,349,"St. George Street, Mayfair",2017-05-15 08:12:00 UTC,264,"Tysoe Street, Clerkenwell"
65000848,480,13006,2017-05-15 08:20:00 UTC,15,"Great Russell Street, Bloomsbury",2017-05-15 08:12:00 UTC,14,"Belgrove Street , King's Cross"
65000849,1620,11526,2017-05-15 08:39:00 UTC,331,"Bunhill Row, Moorgate",2017-05-15 08:12:00 UTC,208,"Mallory Street, Marylebone"
65000850,480,12779,2017-05-15 08:20:00 UTC,644,"Rainville Road, Hammersmith",2017-05-15 08:12:00 UTC,607,"Putney Bridge Station, Fulham"
65000851,1380,4793,2017-05-15 08:35:00 UTC,386,"Moor Street, Soho",2017-05-15 08:12:00 UTC,223,"Rodney Road , Walworth"
65000852,660,10898,2017-05-15 08:23:00 UTC,335,"Tavistock Street, Covent Garden",2017-05-15 08:12:00 UTC,14,"Belgrove Street , King's Cross"
65000853,300,4900,2017-05-15 08:17:00 UTC,40,"Commercial Street, Shoreditch",2017-05-15 08:12:00 UTC,55,"Finsbury Circus, Liverpool Street"
65000854,420,10418,2017-05-15 08:19:00 UTC,681,"Bishop's Avenue, Fulham",2017-05-15 08:12:00 UTC,708,"Disraeli Road, Putney"
65000855,240,4005,2017-05-15 08:16:00 UTC,376,"Millbank Tower, Pimlico",2017-05-15 08:12:00 UTC,320,"Queen Mother Sports Centre, Victoria"
65000856,600,2755,2017-05-15 08:22:00 UTC,67,"Hatton Garden, Holborn",2017-05-15 08:12:00 UTC,154,"Waterloo Station 3, Waterloo"
65000857,900,14533,2017-05-15 08:27:00 UTC,298,"Curlew Street, Shad Thames",2017-05-15 08:12:00 UTC,361,"Waterloo Station 2, Waterloo"
65000858,660,9520,2017-05-15 08:23:00 UTC,427,"Cheapside, Bank",2017-05-15 08:12:00 UTC,361,"Waterloo Station 2, Waterloo"
65000859,2100,7196,2017-05-15 08:47:00 UTC,358,"High Holborn , Covent Garden",2017-05-15 08:12:00 UTC,397,"Devonshire Terrace, Bayswater"
65000860,540,11467,2017-05-15 08:21:00 UTC,66,"Holborn Circus, Holborn",2017-05-15 08:12:00 UTC,194,"Hop Exchange, The Borough"
65000861,900,9033,2017-05-15 08:27:00 UTC,136,"Queen Victoria Street, St. Paul's",2017-05-15 08:12:00 UTC,154,"Waterloo Station 3, Waterloo"
65000862,600,7952,2017-05-15 08:22:00 UTC,163,"Sloane Avenue, Knightsbridge",2017-05-15 08:12:00 UTC,268,"Belgrave Road, Victoria"
65000864,1380,4801,2017-05-15 08:35:00 UTC,2,"Phillimore Gardens, Kensington",2017-05-15 08:12:00 UTC,638,"Falcon Road, Clapham Junction"
65000865,1140,1767,2017-05-15 08:31:00 UTC,28,"Bolsover Street, Fitzrovia",2017-05-15 08:12:00 UTC,574,"Eagle Wharf Road, Hoxton"
65000866,420,2109,2017-05-15 08:19:00 UTC,203,"West Smithfield Rotunda, Farringdon",2017-05-15 08:12:00 UTC,73,"Old Street Station, St. Luke's"
65000867,540,11473,2017-05-15 08:21:00 UTC,6,"Broadcasting House, Marylebone",2017-05-15 08:12:00 UTC,89,"Tavistock Place, Bloomsbury"
65000868,420,12682,2017-05-15 08:19:00 UTC,387,"Fire Brigade Pier, Vauxhall",2017-05-15 08:12:00 UTC,440,"Kennington Oval, Oval"
65000869,840,12686,2017-05-15 08:26:00 UTC,360,"Howick Place, Westminster",2017-05-15 08:12:00 UTC,631,"Battersea Park Road, Nine Elms"
